ticket,opening_time_utc,closing_time_utc,type,lots,symbol,opening_price,closing_price,stop_loss,take_profit,commission_usc,swap_usc,profit_usc,equity_usc,margin_level,close_reason
612579071,2025-12-05T06:21:38,2025-12-05T06:21:41,sell,0.1,XAUUSDc,4226.373,4226.176,0,0,0,0,1.97,,,user
612575427,2025-12-05T06:19:36,2025-12-05T06:20:55,buy,0.1,XAUUSDc,4226.665,4226.796,0,0,0,0,1.31,,,user
612572975,2025-12-05T06:18:42,2025-12-05T06:18:44,buy,0.1,XAUUSDc,4225.653,4226.05,0,0,0,0,3.97,,,user
612558366,2025-12-05T06:14:54,2025-12-05T06:17:33,sell,0.1,XAUUSDc,4225.19,4224.922,0,0,0,0,2.68,,,user
612561560,2025-12-05T06:15:38,2025-12-05T06:17:33,sell,0.14,XAUUSDc,4227.277,4224.8189999999995,0,0,0,0,34.41,,,user
612563652,2025-12-05T06:16:36,2025-12-05T06:17:33,buy,0.1,XAUUSDc,4227.714,4224.701,0,0,0,0,-30.13,,,user
612551607,2025-12-05T06:13:41,2025-12-05T06:13:45,sell,0.1,XAUUSDc,4227.42,4227.271,0,0,0,0,1.49,,,user
612543764,2025-12-05T06:13:12,2025-12-05T06:13:27,sell,0.1,XAUUSDc,4227.934,4227.687,0,0,0,0,2.47,,,user
612540408,2025-12-05T06:11:27,2025-12-05T06:11:48,sell,0.1,XAUUSDc,4226.397,4226.097,0,0,0,0,3,,,user
612534193,2025-12-05T06:09:58,2025-12-05T06:10:58,sell,0.1,XAUUSDc,4226.29,4226.162,0,0,0,0,1.28,,,user
612522002,2025-12-05T06:09:20,2025-12-05T06:09:39,sell,0.1,XAUUSDc,4226.779,4226.6539999999995,0,0,0,0,1.25,,,user
612480317,2025-12-05T05:46:53,2025-12-05T06:08:56,sell,0.1,XAUUSDc,4219.214,4224.549,0,0,0,0,-53.35,,,user
612480588,2025-12-05T05:47:08,2025-12-05T06:08:51,buy,0.1,XAUUSDc,4219.678,4223.829,0,0,0,0,41.51,,,user
612481182,2025-12-05T05:47:37,2025-12-05T06:08:51,buy,0.14,XAUUSDc,4220.323,4223.805,0,0,0,0,48.75,,,user
612480710,2025-12-05T05:47:43,2025-12-05T06:08:51,sell,0.14,XAUUSDc,4219.875,4223.936,0,0,0,0,-56.85,,,user
612481796,2025-12-05T05:52:12,2025-12-05T06:08:50,buy,0.18,XAUUSDc,4221.07,4223.844,0,0,0,0,49.93,,,user
612483219,2025-12-05T06:04:57,2025-12-05T06:08:50,sell,0.18,XAUUSDc,4220.478,4224.559,0,0,0,0,-73.46,,,user
612505208,2025-12-05T06:08:24,2025-12-05T06:08:49,buy,0.23,XAUUSDc,4221.729,4224.342,0,0,0,0,60.1,,,user
612479949,2025-12-05T05:46:36,2025-12-05T05:46:48,sell,0.1,XAUUSDc,4219.494,4219.373,0,0,0,0,1.21,,,user
612473317,2025-12-05T05:43:26,2025-12-05T05:43:30,sell,0.1,XAUUSDc,4219.799,4219.6939999999995,0,0,0,0,1.05,,,user
612465759,2025-12-05T05:39:59,2025-12-05T05:41:20,sell,0.1,XAUUSDc,4219.765,4220.114,0,0,0,0,-3.49,,,user
612466363,2025-12-05T05:41:00,2025-12-05T05:41:20,sell,0.14,XAUUSDc,4220.489,4220.085,0,0,0,0,5.66,,,user
612462416,2025-12-05T05:38:05,2025-12-05T05:38:10,sell,0.1,XAUUSDc,4219.142,4219.052,0,0,0,0,0.9,,,user
612458448,2025-12-05T05:36:18,2025-12-05T05:36:19,buy,0.1,XAUUSDc,4218.443,4218.631,0,0,0,0,1.88,,,user
612453938,2025-12-05T05:35:05,2025-12-05T05:35:07,sell,0.1,XAUUSDc,4218.811,4218.939,0,0,0,0,-1.28,,,user
612451179,2025-12-05T05:33:14,2025-12-05T05:33:37,sell,0.1,XAUUSDc,4219.092,4218.963,0,0,0,0,1.29,,,user
612443456,2025-12-05T05:30:52,2025-12-05T05:32:08,sell,0.1,XAUUSDc,4219.335,4219.394,0,0,0,0,-0.59,,,user
612424300,2025-12-05T05:30:27,2025-12-05T05:30:40,sell,0.1,XAUUSDc,4219.934,4219.5199999999995,0,0,0,0,4.14,,,user
612413966,2025-12-05T05:26:29,2025-12-05T05:26:37,sell,0.1,XAUUSDc,4218.067,4217.979,0,0,0,0,0.88,,,user
612409020,2025-12-05T05:22:01,2025-12-05T05:22:12,buy,0.1,XAUUSDc,4215.34,4215.509,0,0,0,0,1.69,,,user
612403439,2025-12-05T05:20:05,2025-12-05T05:20:38,sell,0.1,XAUUSDc,4215.723,4215.619,0,0,0,0,1.04,,,user
612398276,2025-12-05T05:12:24,2025-12-05T05:12:54,sell,0.1,XAUUSDc,4216.382,4216.397,0,0,0,0,-0.15,,,user
612392029,2025-12-05T05:07:32,2025-12-05T05:10:17,sell,0.1,XAUUSDc,4215.88,4216.167,0,0,0,0,-2.87,,,user
612396720,2025-12-05T05:09:42,2025-12-05T05:10:17,sell,0.14,XAUUSDc,4216.55,4216.167,0,0,0,0,5.36,,,user
612355061,2025-12-05T05:02:32,2025-12-05T05:03:40,sell,0.1,XAUUSDc,4216.692,4216.533,0,0,0,0,1.59,,,user
612346605,2025-12-05T04:51:31,2025-12-05T04:52:34,sell,0.1,XAUUSDc,4215.614,4215.48,0,0,0,0,1.34,,,user
612346196,2025-12-05T04:47:42,2025-12-05T04:47:51,sell,0.1,XAUUSDc,4214.323,4214.153,0,0,0,0,1.7,,,user
612330565,2025-12-05T04:44:04,2025-12-05T04:46:33,buy,0.1,XAUUSDc,4214.099,4214.245,0,0,0,0,1.46,,,user
612327641,2025-12-05T04:34:04,2025-12-05T04:34:11,buy,0.1,XAUUSDc,4215.968,4216.148,0,0,0,0,1.8,,,user
612310417,2025-12-05T04:27:47,2025-12-05T04:28:14,buy,0.1,XAUUSDc,4212.245,4212.421,0,0,0,0,1.76,,,user
612310036,2025-12-05T04:27:26,2025-12-05T04:27:33,sell,0.1,XAUUSDc,4212.272,4212.232,0,0,0,0,0.4,,,user
612307369,2025-12-05T04:26:22,2025-12-05T04:26:37,buy,0.1,XAUUSDc,4212.706,4212.828,0,0,0,0,1.22,,,user
612304150,2025-12-05T04:24:52,2025-12-05T04:25:02,buy,0.1,XAUUSDc,4212.359,4212.465,0,0,0,0,1.06,,,user
612299831,2025-12-05T04:19:07,2025-12-05T04:19:41,sell,0.1,XAUUSDc,4211.966,4211.838,0,0,0,0,1.28,,,user
612256497,2025-12-05T04:05:56,2025-12-05T04:18:06,sell,0.1,XAUUSDc,4209.998,4212.143,0,0,0,0,-21.45,,,user
612260375,2025-12-05T04:06:51,2025-12-05T04:18:05,sell,0.14,XAUUSDc,4211.528,4212.115,0,0,0,0,-8.22,,,user
612267948,2025-12-05T04:08:14,2025-12-05T04:18:05,buy,0.1,XAUUSDc,4211.672,4211.911,0,0,0,0,2.39,,,user
612278042,2025-12-05T04:09:58,2025-12-05T04:18:05,sell,0.18,XAUUSDc,4212.277,4212.071,0,0,0,0,3.71,,,user
612288751,2025-12-05T04:14:54,2025-12-05T04:18:05,sell,0.23,XAUUSDc,4213.738,4212.071,0,0,0,0,38.34,,,user
612249057,2025-12-05T04:04:54,2025-12-05T04:04:56,buy,0.1,XAUUSDc,4209.325,4209.4130000000005,0,0,0,0,0.88,,,user
612241637,2025-12-05T03:58:15,2025-12-05T03:58:18,buy,0.1,XAUUSDc,4208.694,4208.886,0,0,0,0,1.92,,,user
612203348,2025-12-05T03:47:11,2025-12-05T03:57:11,buy,0.1,XAUUSDc,4208.105,4208.79,0,0,0,0,6.85,,,user
612207660,2025-12-05T03:47:35,2025-12-05T03:57:10,sell,0.1,XAUUSDc,4207.52,4208.95,0,0,0,0,-14.3,,,user
612210430,2025-12-05T03:48:58,2025-12-05T03:57:10,sell,0.14,XAUUSDc,4208.67,4208.95,0,0,0,0,-3.92,,,user
612225426,2025-12-05T03:55:07,2025-12-05T03:57:10,sell,0.18,XAUUSDc,4209.93,4208.95,0,0,0,0,17.64,,,user
612145512,2025-12-05T03:29:58,2025-12-05T03:29:58,buy,0.1,XAUUSDc,4202.985,4203.434,0,0,0,0,4.49,,,user
612140529,2025-12-05T03:27:54,2025-12-05T03:28:03,sell,0.1,XAUUSDc,4202.631,4202.51,0,0,0,0,1.21,,,user
612126437,2025-12-05T03:19:14,2025-12-05T03:23:30,buy,0.1,XAUUSDc,4204.755,4204.32,0,0,0,0,-4.35,,,user
612133338,2025-12-05T03:23:00,2025-12-05T03:23:29,buy,0.14,XAUUSDc,4203.88,4204.32,0,0,0,0,6.16,,,user
612072794,2025-12-05T03:01:03,2025-12-05T03:18:07,sell,0.1,XAUUSDc,4207.332,4204.5689999999995,0,0,0,0,27.63,,,user
612073427,2025-12-05T03:01:49,2025-12-05T03:18:07,buy,0.1,XAUUSDc,4208.04,4204.409,0,0,0,0,-36.31,,,user
612077693,2025-12-05T03:03:48,2025-12-05T03:18:07,buy,0.14,XAUUSDc,4205.465,4204.409,0,0,0,0,-14.78,,,user
612088838,2025-12-05T03:06:19,2025-12-05T03:18:07,buy,0.18,XAUUSDc,4204.79,4204.409,0,0,0,0,-6.86,,,user
612101846,2025-12-05T03:11:20,2025-12-05T03:18:07,buy,0.23,XAUUSDc,4202.586,4204.409,0,0,0,0,41.93,,,user
612063055,2025-12-05T03:00:36,2025-12-05T03:00:39,sell,0.1,XAUUSDc,4208.146,4208.025,0,0,0,0,1.21,,,user
612056030,2025-12-05T02:56:07,2025-12-05T02:56:39,sell,0.1,XAUUSDc,4205.537,4205.39,0,0,0,0,1.47,,,user
612050365,2025-12-05T02:52:38,2025-12-05T02:54:09,sell,0.1,XAUUSDc,4205.85,4205.8949999999995,0,0,0,0,-0.45,,,user
612052169,2025-12-05T02:53:42,2025-12-05T02:54:09,sell,0.14,XAUUSDc,4206.523,4206.07,0,0,0,0,6.34,,,user
611990937,2025-12-05T02:45:36,2025-12-05T02:51:51,sell,0.1,XAUUSDc,4204.916,4206.248,0,0,0,0,-13.32,,,user
612022303,2025-12-05T02:46:27,2025-12-05T02:51:51,sell,0.14,XAUUSDc,4205.589,4206.248,0,0,0,0,-9.22,,,user
612024977,2025-12-05T02:47:04,2025-12-05T02:51:50,buy,0.1,XAUUSDc,4206.516,4206.088,0,0,0,0,-4.28,,,user
612027580,2025-12-05T02:47:51,2025-12-05T02:51:50,buy,0.14,XAUUSDc,4205.859,4206.088,0,0,0,0,3.2,,,user
612033791,2025-12-05T02:50:18,2025-12-05T02:51:50,sell,0.18,XAUUSDc,4207.715,4206.248,0,0,0,0,26.41,,,user
611976245,2025-12-05T02:38:51,2025-12-05T02:43:06,buy,0.1,XAUUSDc,4200.041,4200.719,0,0,0,0,6.78,,,user
611979356,2025-12-05T02:40:08,2025-12-05T02:43:06,buy,0.14,XAUUSDc,4199.94,4200.719,0,0,0,0,10.91,,,user
611979818,2025-12-05T02:40:17,2025-12-05T02:43:05,sell,0.1,XAUUSDc,4198.996,4201.114,0,0,0,0,-21.18,,,user
611951784,2025-12-05T02:31:52,2025-12-05T02:38:19,buy,0.1,XAUUSDc,4199.213,4199.341,0,0,0,0,1.28,,,user
611951514,2025-12-05T02:32:09,2025-12-05T02:38:19,sell,0.1,XAUUSDc,4198.171,4199.501,0,0,0,0,-13.3,,,user
611953753,2025-12-05T02:32:55,2025-12-05T02:38:19,buy,0.14,XAUUSDc,4198.016,4199.281,0,0,0,0,17.71,,,user
611939024,2025-12-05T02:30:47,2025-12-05T02:30:54,buy,0.1,XAUUSDc,4199.137,4199.448,0,0,0,0,3.11,,,user
611920176,2025-12-05T02:23:55,2025-12-05T02:23:56,buy,0.1,XAUUSDc,4197.611,4197.7210000000005,0,0,0,0,1.1,,,user
611913236,2025-12-05T02:22:10,2025-12-05T02:22:16,sell,0.1,XAUUSDc,4197.886,4198.572,0,0,0,0,-6.86,,,user
611893392,2025-12-05T02:19:11,2025-12-05T02:19:11,sell,0.1,XAUUSDc,4200.28,4200.033,0,0,0,0,2.47,,,user
611877682,2025-12-05T02:15:59,2025-12-05T02:16:04,sell,0.1,XAUUSDc,4200.54,4200.429,0,0,0,0,1.11,,,user
611869893,2025-12-05T02:12:39,2025-12-05T02:12:56,sell,0.1,XAUUSDc,4200.842,4200.745,0,0,0,0,0.97,,,user
611866484,2025-12-05T02:11:58,2025-12-05T02:12:05,sell,0.1,XAUUSDc,4201.169,4201.048,0,0,0,0,1.21,,,user
611862363,2025-12-05T02:10:44,2025-12-05T02:10:46,sell,0.1,XAUUSDc,4201.765,4201.672,0,0,0,0,0.93,,,user
611848632,2025-12-05T02:07:34,2025-12-05T02:10:03,sell,0.1,XAUUSDc,4202.171,4201.979,0,0,0,0,1.92,,,user
611850947,2025-12-05T02:08:04,2025-12-05T02:10:03,buy,0.1,XAUUSDc,4202.999,4201.819,0,0,0,0,-11.8,,,user
611854589,2025-12-05T02:08:49,2025-12-05T02:10:03,sell,0.14,XAUUSDc,4202.996,4202.0599999999995,0,0,0,0,13.1,,,user
611805742,2025-12-05T02:01:27,2025-12-05T02:06:07,sell,0.1,XAUUSDc,4203.5,4202.709,0,0,0,0,7.91,,,user
611821950,2025-12-05T02:01:42,2025-12-05T02:06:07,buy,0.1,XAUUSDc,4203.991,4202.645,0,0,0,0,-13.46,,,user
611826401,2025-12-05T02:02:46,2025-12-05T02:06:07,buy,0.14,XAUUSDc,4203.074,4202.645,0,0,0,0,-6.01,,,user
611838219,2025-12-05T02:05:35,2025-12-05T02:06:06,buy,0.18,XAUUSDc,4201.889,4202.645,0,0,0,0,13.61,,,user
611798376,2025-12-05T01:57:11,2025-12-05T01:57:33,buy,0.1,XAUUSDc,4202.45,4202.548,0,0,0,0,0.98,,,user
611789387,2025-12-05T01:53:28,2025-12-05T01:53:32,buy,0.1,XAUUSDc,4201.53,4201.8330000000005,0,0,0,0,3.03,,,user
611787187,2025-12-05T01:53:01,2025-12-05T01:53:03,buy,0.1,XAUUSDc,4201.411,4201.41,0,0,0,0,-0.01,,,user
611785012,2025-12-05T01:52:17,2025-12-05T01:52:19,buy,0.1,XAUUSDc,4201.678,4201.715,0,0,0,0,0.37,,,user
611768363,2025-12-05T01:49:56,2025-12-05T01:50:52,buy,0.1,XAUUSDc,4202.914,4202.022,0,0,0,0,-8.92,,,user
611771599,2025-12-05T01:50:43,2025-12-05T01:50:52,buy,0.14,XAUUSDc,4201.013,4201.924,0,0,0,0,12.76,,,user
611758880,2025-12-05T01:49:09,2025-12-05T01:49:12,sell,0.1,XAUUSDc,4202.497,4202.581,0,0,0,0,-0.84,,,user
610542034,2025-12-04T17:09:29,2025-12-04T17:10:03,buy,0.02,XAUUSDc,4210.705,4211.0160000000005,0,0,0,0,0.62,,,user
610537736,2025-12-04T17:07:43,2025-12-04T17:07:56,buy,0.02,XAUUSDc,4212.419,4212.827,0,0,0,0,0.81,,,user
610534589,2025-12-04T17:06:13,2025-12-04T17:06:47,sell,0.02,XAUUSDc,4212.742,4212.396,0,0,0,0,0.69,,,user
610441073,2025-12-04T16:41:08,2025-12-04T17:05:14,sell,0.02,XAUUSDc,4207.951,4212.51,0,0,0,0,-9.12,,,user
610441136,2025-12-04T16:41:12,2025-12-04T17:05:13,buy,0.02,XAUUSDc,4208.66,4212.344,0,0,0,0,7.37,,,user
610445011,2025-12-04T16:41:54,2025-12-04T17:05:13,sell,0.04,XAUUSDc,4208.755,4212.531,0,0,0,0,-15.1,,,user
610453212,2025-12-04T16:44:16,2025-12-04T17:05:12,sell,0.05,XAUUSDc,4209.915,4212.639,0,0,0,0,-13.62,,,user
610459209,2025-12-04T16:45:06,2025-12-04T17:05:11,sell,0.07,XAUUSDc,4210.555,4212.615,0,0,0,0,-14.42,,,user
610465933,2025-12-04T16:47:13,2025-12-04T17:05:10,sell,0.09,XAUUSDc,4211.419,4212.73,0,0,0,0,-11.8,,,user
610472195,2025-12-04T16:49:22,2025-12-04T17:05:09,sell,0.11,XAUUSDc,4212.662,4212.557,0,0,0,0,1.15,,,user
610482691,2025-12-04T16:52:14,2025-12-04T17:05:09,sell,0.14,XAUUSDc,4213.88,4212.393,0,0,0,0,20.82,,,user
610494116,2025-12-04T16:56:19,2025-12-04T17:05:07,sell,0.17,XAUUSDc,4215.723,4212.483,0,0,0,0,55.08,,,user
610427758,2025-12-04T16:39:15,2025-12-04T16:40:58,buy,0.02,XAUUSDc,4209.832,4208.881,0,0,0,0,-1.9,,,user
610430215,2025-12-04T16:39:25,2025-12-04T16:40:57,sell,0.02,XAUUSDc,4208.987,4209.066,0,0,0,0,-0.16,,,user
610433487,2025-12-04T16:40:01,2025-12-04T16:40:56,sell,0.04,XAUUSDc,4209.951,4209.147,0,0,0,0,3.21,,,user
610421711,2025-12-04T16:39:02,2025-12-04T16:39:07,sell,0.02,XAUUSDc,4210.1720000000005,4209.815,0,0,0,0,0.71,,,user
608405003,2025-12-04T09:22:37,2025-12-04T09:22:51,buy,0.02,XAUUSDc,4189.871,4190.082,0,0,0,0,0.42,,,user
